Date/Time,Document Title,Document Url,respuesta_Adjudicatario,respuesta_Importe total,respuesta_Tipo de gasto
2014-03-30 10:14,DGC 2108 2012,http://www.documentcloud.org/documents/957735-dgc-2108-2012.html,,,
2014-03-30 10:15,DGC 947 2011,http://www.documentcloud.org/documents/1091781-dgc-947-2011.html,Expreso Tigre Iguazu S.R.L.,15518.8,"Pasajes aéreos, terrestres, tasas y otros"
2014-03-30 10:16,DGC 371 2012,http://www.documentcloud.org/documents/954600-dgc-371-2012.html,,,
2014-03-30 10:16,DGC 885 2010,http://www.documentcloud.org/documents/1089846-dgc-885-2010.html,,,
2014-03-30 10:17,DGC 313 2011,http://www.documentcloud.org/documents/1091145-dgc-313-2011.html,Albus S.R.L,665.0,"Pasajes aéreos, terrestres, tasas y otros"
2014-03-30 10:17,DGC 772 2011,http://www.documentcloud.org/documents/1091606-dgc-772-2011.html,,,
2014-03-30 10:17,DGC 1157 2011,http://www.documentcloud.org/documents/1091993-dgc-1157-2011.html,Honorable Senado de la Nación,27300.81,Caja chica
2014-03-30 10:18,DGC 2405 2011,http://www.documentcloud.org/documents/1093275-dgc-2405-2011.html,,,
2014-03-30 10:18,DGC 549 2012,http://www.documentcloud.org/documents/954949-dgc-549-2012.html,Aerolíneas Argentinas S.A.,18195.53,"Pasajes aéreos, terrestres, tasas y otros"
2014-03-30 10:18,DGC 817 2011,http://www.documentcloud.org/documents/1091651-dgc-817-2011.html,Honorable Senado de la Nación,2000.0,Gastos de protocolo y ceremonial
2014-03-30 10:19,DGC 180 2012,http://www.documentcloud.org/documents/954143-dgc-180-2012.html,,,
2014-03-30 10:19,DGC 1486 2011,http://www.documentcloud.org/documents/1092326-dgc-1486-2011.html,,,
2014-03-30 10:19,DGC 641 2011,http://www.documentcloud.org/documents/1091474-dgc-641-2011.html,,,
2014-03-30 10:19,DGC 2032 2011,http://www.documentcloud.org/documents/1092881-dgc-2032-2011.html,Aerolíneas Argentinas S.A.,41140.25,"Pasajes aéreos, terrestres, tasas y otros"
2014-03-30 10:20,DGC 2020 2012,http://www.documentcloud.org/documents/957608-dgc-2020-2012.html,,,
2014-03-30 10:20,DGC 2097 2011,http://www.documentcloud.org/documents/1092963-dgc-2097-2011.html,Aerolíneas Argentinas S.A.,39768.47,"Pasajes aéreos, terrestres, tasas y otros"
2014-03-30 10:20,DGC 1399 2011,http://www.documentcloud.org/documents/1092236-dgc-1399-2011.html,Honorable Senado de la Nación,1384.2,Viáticos para agentes
2014-03-30 10:21,DGC 976 2012,http://www.documentcloud.org/documents/956042-dgc-976-2012.html,,,
2014-03-30 10:21,DGC 1423 2011,http://www.documentcloud.org/documents/1092260-dgc-1423-2011.html,,,
2014-03-30 10:21,DGC 911 2012,http://www.documentcloud.org/documents/955939-dgc-911-2012.html,Expreso Singer Sociedad Anónima de Transporte ,433.0,"Pasajes aéreos, terrestres, tasas y otros"
2014-03-30 10:22,DGC 1002 2011,http://www.documentcloud.org/documents/1091836-dgc-1002-2011.html,,,
2014-03-30 10:22,DGC 1350 2011,http://www.documentcloud.org/documents/1092187-dgc-1350-2011.html,Honorable Senado de la Nación,990.46,Viáticos para agentes
2014-03-30 10:22,DGC 32 2012,http://www.documentcloud.org/documents/953694-dgc-32-2012.html,La Veloz del Norte S.A.,7892.0,"Pasajes aéreos, terrestres, tasas y otros"
2014-03-30 10:22,DGC 1990 2011,http://www.documentcloud.org/documents/1092840-dgc-1990-2011.html,,,
2014-03-30 10:22,DGC 1790 2012,http://www.documentcloud.org/documents/957230-dgc-1790-2012.html,,,
2014-03-30 10:22,DGC 677 2012,http://www.documentcloud.org/documents/955314-dgc-677-2012.html,Honorable Senado de la Nación,1439.6,Viáticos para agentes
2014-03-30 10:23,DGC 2104 2011,http://www.documentcloud.org/documents/1092970-dgc-2104-2011.html,Aerolíneas Argentinas S.A.,39527.68,"Pasajes aéreos, terrestres, tasas y otros"
2014-03-30 10:23,DGC 759 2012,http://www.documentcloud.org/documents/955516-dgc-759-2012.html,,,
2014-03-30 10:24,DGC 270 2012,http://www.documentcloud.org/documents/954412-dgc-270-2012.html,,,
2014-03-30 10:24,DGC 1660 2012,http://www.documentcloud.org/documents/957043-dgc-1660-2012.html,,,
2014-03-30 10:25,DGC 2080 2011,http://www.documentcloud.org/documents/1092946-dgc-2080-2011.html,,,
2014-03-30 10:26,DGC 1485 2011,http://www.documentcloud.org/documents/1092325-dgc-1485-2011.html,,,
2014-03-30 10:26,DGC 869 2010,http://www.documentcloud.org/documents/1089830-dgc-869-2010.html,Honorable Senado de la Nación,0.0,Viáticos para agentes
2014-03-30 10:27,DGC 1739 2012,http://www.documentcloud.org/documents/957153-dgc-1739-2012.html,,,
2014-03-30 10:27,DGC 432 2011,http://www.documentcloud.org/documents/1091264-dgc-432-2011.html,,,
2014-03-30 10:27,DGC 534 2012,http://www.documentcloud.org/documents/954917-dgc-534-2012.html,Servicio de comedor - Honorable Senado de la Nación ,1500.0,Gastos de protocolo y ceremonial
2014-03-30 10:27,DGC 226 2011,http://www.documentcloud.org/documents/1091058-dgc-226-2011.html,Honorable Senado de la Nación,2971.38,Viáticos para agentes
2014-03-30 10:28,DGC 989 2011,http://www.documentcloud.org/documents/1091823-dgc-989-2011.html,,,
2014-03-30 10:28,DGC 398 2011,http://www.documentcloud.org/documents/1091230-dgc-398-2011.html,Honorable Senado de la Nación,6732.8,Viáticos para agentes
2014-03-30 10:29,DGC 489 2012,http://www.documentcloud.org/documents/954855-dgc-489-2012.html,Honorable Senado de la Nación,27559.04,Caja chica
2014-03-30 10:29,DGC 2114 2012,http://www.documentcloud.org/documents/957742-dgc-2114-2012.html,,,
2014-03-30 10:29,DGC 2268 2011,http://www.documentcloud.org/documents/1093137-dgc-2268-2011.html,Empresa San José S.A.,26126.0,"Pasajes aéreos, terrestres, tasas y otros"
2014-03-30 10:30,DGC 339 2012,http://www.documentcloud.org/documents/954556-dgc-339-2012.html,,,
2014-03-30 10:30,DGC 2600 2011,http://www.documentcloud.org/documents/1090827-dgc-2600-2011.html,Honorable Senado de la Nación,4318.8,Viáticos para agentes
2014-03-30 10:31,DGC 49 2010,http://www.documentcloud.org/documents/1089017-dgc-49-2010.html,Tus Transportes Unidos del Sud S.R.L.,1500.0,"Pasajes aéreos, terrestres, tasas y otros"
2014-03-30 10:31,DGC 1101 2010,http://www.documentcloud.org/documents/1090042-dgc-1101-2010.html,Lineas Aereas de Entre Rios,8039.0,"Pasajes aéreos, terrestres, tasas y otros"
2014-03-30 10:32,DGC 1649 2011,http://www.documentcloud.org/documents/1092492-dgc-1649-2011.html,,,
2014-03-30 10:33,DGC 1061 2012,http://www.documentcloud.org/documents/956182-dgc-1061-2012.html,,,
2014-03-30 10:34,DGC 1737 2012,http://www.documentcloud.org/documents/957150-dgc-1737-2012.html,,,
2014-03-30 10:34,DGC 1765 2012,http://www.documentcloud.org/documents/957192-dgc-1765-2012.html,,,
2014-03-30 10:35,DGC 1243 2011,http://www.documentcloud.org/documents/1092079-dgc-1243-2011.html,,,
2014-03-30 10:36,DGC 743 2011,http://www.documentcloud.org/documents/1091577-dgc-743-2011.html,,,
2014-03-30 10:37,DGC 2051 2012,http://www.documentcloud.org/documents/957655-dgc-2051-2012.html,,,
2014-03-30 10:37,DGC 1376 2012,http://www.documentcloud.org/documents/956635-dgc-1376-2012.html,,,
2014-03-30 10:37,DGC 633 2011,http://www.documentcloud.org/documents/1091466-dgc-633-2011.html,,,
2014-03-30 10:38,DGC 639 2012,http://www.documentcloud.org/documents/955213-dgc-639-2012.html,,,
2014-03-30 10:38,DGC 1733 2011,http://www.documentcloud.org/documents/1092577-dgc-1733-2011.html,Gobierno de la Ciudad de Buenos Aires,6027.0,Derechos y tasas
2014-03-30 10:38,DGC 786 2012,http://www.documentcloud.org/documents/955586-dgc-786-2012.html,Expreso Singer Sociedad Anónima de Transporte ,2135.0,"Pasajes aéreos, terrestres, tasas y otros"
2014-03-30 10:39,DGC 1150 2011,http://www.documentcloud.org/documents/1091986-dgc-1150-2011.html,,,
2014-03-30 10:39,DGC 537 2010,http://www.documentcloud.org/documents/1089502-dgc-537-2010.html,,,
2014-03-30 10:39,DGC 1251 2011,http://www.documentcloud.org/documents/1092087-dgc-1251-2011.html,,,
2014-03-30 10:39,DGC 615 2012,http://www.documentcloud.org/documents/955147-dgc-615-2012.html,,,
2014-03-30 10:39,DGC 1581 2012,http://www.documentcloud.org/documents/956928-dgc-1581-2012.html,,,
2014-03-30 10:39,DGC 1992 2012,http://www.documentcloud.org/documents/957563-dgc-1992-2012.html,,,
2014-03-30 10:40,DGC 287 2012,http://www.documentcloud.org/documents/954463-dgc-287-2012.html,,,
2014-03-30 10:40,DGC 1204 2010,http://www.documentcloud.org/documents/1090146-dgc-1204-2010.html,,,
2014-03-30 10:41,DGC 1645 2012,http://www.documentcloud.org/documents/957022-dgc-1645-2012.html,,,
2014-03-30 10:41,DGC 1065 2010,http://www.documentcloud.org/documents/1090006-dgc-1065-2010.html,,,
2014-03-30 10:41,DGC 377 2012,http://www.documentcloud.org/documents/954608-dgc-377-2012.html,,,
2014-03-30 10:42,DGC 463 2011,http://www.documentcloud.org/documents/1091296-dgc-463-2011.html,,,
2014-03-30 10:42,DGC 1 2012,http://www.documentcloud.org/documents/957942-dgc-1-2012.html,Autopistas del Oeste - Grupo Concesionario del Oeste S.A.,2942.84,Servicio de peaje y telepeaje
2014-03-30 10:42,DGC 477 2012,http://www.documentcloud.org/documents/954839-dgc-477-2012.html,,,
2014-03-30 10:42,DGC 563 2012,http://www.documentcloud.org/documents/954995-dgc-563-2012.html,,,
2014-03-30 10:43,DGC 2596 2011,http://www.documentcloud.org/documents/1090823-dgc-2596-2011.html,,,
2014-03-30 10:44,DGC 2 2010,http://www.documentcloud.org/documents/1088971-dgc-2-2010.html,,,
2014-03-30 10:44,DGC 1983 2011,http://www.documentcloud.org/documents/1092832-dgc-1983-2011.html,,,
2014-03-30 10:44,DGC 1459 2012,http://www.documentcloud.org/documents/956752-dgc-1459-2012.html,,,
2014-03-30 10:45,DGC 1108 2012,http://www.documentcloud.org/documents/956258-dgc-1108-2012.html,Honorable Senado de la Nación,4318.8,Viáticos para agentes
2014-03-30 10:45,DGC 1199 2012,http://www.documentcloud.org/documents/956385-dgc-1199-2012.html,,,
2014-03-30 10:46,DGC 150 2011,http://www.documentcloud.org/documents/1090982-dgc-150-2011.html,Honorable Senado de la Nación,1050.0,Gastos de protocolo y ceremonial
2014-03-30 10:47,DGC 568 2011,http://www.documentcloud.org/documents/1091401-dgc-568-2011.html,,,
2014-03-30 10:48,DGC 2218 2011,http://www.documentcloud.org/documents/1093087-dgc-2218-2011.html,,,
2014-03-30 10:49,DGC 1661 2011,http://www.documentcloud.org/documents/1092504-dgc-1661-2011.html,,,
2014-03-30 10:49,DGC 1927 2011,http://www.documentcloud.org/documents/1092773-dgc-1927-2011.html,,,
2014-03-30 10:51,DGC 1480 2011,http://www.documentcloud.org/documents/1092320-dgc-1480-2011.html,,,
2014-03-30 10:51,DGC 593 2010,http://www.documentcloud.org/documents/1089557-dgc-593-2010.html,,,
2014-03-30 10:51,DGC 2159 2012,http://www.documentcloud.org/documents/957805-dgc-2159-2012.html,Honorable Senado de la Nación,15475.7,Viáticos y gastos
2014-03-30 10:51,DGC 411 2010,http://www.documentcloud.org/documents/1089376-dgc-411-2010.html,Honorable Senado de la Nación,3840.0,Canje de pasajes
2014-03-30 10:52,DGC 1573 2010,http://www.documentcloud.org/documents/1090514-dgc-1573-2010.html,,,
2014-03-30 10:53,DGC 546 2010,http://www.documentcloud.org/documents/1089511-dgc-546-2010.html,,,
2014-03-30 10:53,DGC 330 2011,http://www.documentcloud.org/documents/1091162-dgc-330-2011.html,TNGROUP S.A.,11700.0,Contratación de servicios
2014-03-30 10:54,DGC 1218 2011,http://www.documentcloud.org/documents/1092054-dgc-1218-2011.html,,,
2014-03-30 10:54,DGC 52 2011,http://www.documentcloud.org/documents/1090884-dgc-52-2011.html,Turismo Sendas de Arturo Omar Genty,2040.0,"Pasajes aéreos, terrestres, tasas y otros"
2014-03-30 10:55,DGC 705 2012,http://www.documentcloud.org/documents/955374-dgc-705-2012.html,Honorable Senado de la Nación,4318.8,Viáticos para agentes
2014-03-30 10:55,DGC 1283 2011,http://www.documentcloud.org/documents/1092119-dgc-1283-2011.html,Honorable Senado de la Nación,6484.49,Mantenimiento y reparación de vehículos
2014-03-30 10:56,DGC 1370 2010,http://www.documentcloud.org/documents/1090312-dgc-1370-2010.html,Imprenta del Congreso de la Nación,2086.0,Servicios de impresión
2014-03-30 10:57,DGC 1940 2012,http://www.documentcloud.org/documents/957467-dgc-1940-2012.html,Honorable Senado de la Nación,5552.7,Viáticos y gastos
2014-03-30 10:57,DGC 825 2011,http://www.documentcloud.org/documents/1091659-dgc-825-2011.html,,,
2014-03-30 10:57,DGC 605 2011,http://www.documentcloud.org/documents/1091438-dgc-605-2011.html,,,
2014-03-30 10:58,DGC 1106 2011,http://www.documentcloud.org/documents/1091942-dgc-1106-2011.html,,,
2014-03-30 10:58,DGC 1048 2010,http://www.documentcloud.org/documents/1089989-dgc-1048-2010.html,ENTE COOPERADOR LEY 23.412 de la Dir. Nac. del Resgistro Oficial,2703.0,Gastos en publicaciones 
2014-03-30 10:59,DGC 393 2012,http://www.documentcloud.org/documents/954638-dgc-393-2012.html,,,
2014-03-30 10:59,DGC 2442 2011,http://www.documentcloud.org/documents/1093313-dgc-2442-2011.html,Honorable Senado de la Nación,1384.2,Viáticos para agentes
2014-03-30 10:59,DGC 2003 2012,http://www.documentcloud.org/documents/957579-dgc-2003-2012.html,Honorable Senado de la Nación,3000.0,Gastos de protocolo y ceremonial
2014-03-30 11:00,DGC 453 2010,http://www.documentcloud.org/documents/1089418-dgc-453-2010.html,,,
2014-03-30 11:00,DGC 679 2012,http://www.documentcloud.org/documents/955317-dgc-679-2012.html,,,
2014-03-30 11:01,DGC 1227 2011,http://www.documentcloud.org/documents/1092063-dgc-1227-2011.html,,,
2014-03-30 11:01,DGC 2218 2011,http://www.documentcloud.org/documents/1093087-dgc-2218-2011.html,,,
2014-03-30 11:02,DGC 1731 2012,http://www.documentcloud.org/documents/957142-dgc-1731-2012.html,Honorable Senado de la Nación,4627.25,Viáticos y gastos
2014-03-30 11:02,DGC 852 2011,http://www.documentcloud.org/documents/1091686-dgc-852-2011.html,,,
2014-03-30 11:03,DGC 1487 2012,http://www.documentcloud.org/documents/956793-dgc-1487-2012.html,Honorable Senado de la Nación,1850.9,Viáticos para agentes
2014-03-30 11:03,DGC 5 2011,http://www.documentcloud.org/documents/1090837-dgc-5-2011.html,,,
2014-03-30 11:04,DGC 1839 2012,http://www.documentcloud.org/documents/957310-dgc-1839-2012.html,,,
2014-03-30 11:04,DGC 53 2010,http://www.documentcloud.org/documents/1089021-dgc-53-2010.html,Edesur- Empresa Distribuidora Sur S.A,3017.85,"Pago suministro agua, energía y/o gas"
2014-03-30 11:04,DGC 53 2010,http://www.documentcloud.org/documents/1089021-dgc-53-2010.html,,,
2014-03-30 11:04,DGC 53 2010,http://www.documentcloud.org/documents/1089021-dgc-53-2010.html,,,
2014-03-30 11:04,DGC 53 2010,http://www.documentcloud.org/documents/1089021-dgc-53-2010.html,,,
2014-03-30 11:04,DGC 53 2010,http://www.documentcloud.org/documents/1089021-dgc-53-2010.html,,,
2014-03-30 11:04,DGC 53 2010,http://www.documentcloud.org/documents/1089021-dgc-53-2010.html,,,
2014-03-30 11:04,DGC 53 2010,http://www.documentcloud.org/documents/1089021-dgc-53-2010.html,,,
2014-03-30 11:05,DGC 53 2010,http://www.documentcloud.org/documents/1089021-dgc-53-2010.html,,,
2014-03-30 11:05,DGC 53 2010,http://www.documentcloud.org/documents/1089021-dgc-53-2010.html,,,
2014-03-30 11:05,DGC 53 2010,http://www.documentcloud.org/documents/1089021-dgc-53-2010.html,,,
2014-03-30 11:05,DGC 53 2010,http://www.documentcloud.org/documents/1089021-dgc-53-2010.html,,,
2014-03-30 11:05,DGC 53 2010,http://www.documentcloud.org/documents/1089021-dgc-53-2010.html,,,
2014-03-30 11:05,DGC 53 2010,http://www.documentcloud.org/documents/1089021-dgc-53-2010.html,,,
2014-03-30 11:05,DGC 53 2010,http://www.documentcloud.org/documents/1089021-dgc-53-2010.html,,,
2014-03-30 11:05,DGC 53 2010,http://www.documentcloud.org/documents/1089021-dgc-53-2010.html,,,
2014-03-30 11:05,DGC 53 2010,http://www.documentcloud.org/documents/1089021-dgc-53-2010.html,,,
2014-03-30 11:05,DGC 2186 2011,http://www.documentcloud.org/documents/1093054-dgc-2186-2011.html,,,
2014-03-30 11:06,DGC 2112 2012,http://www.documentcloud.org/documents/957739-dgc-2112-2012.html,,,
2014-03-30 11:06,DGC 692 2011,http://www.documentcloud.org/documents/1091525-dgc-692-2011.html,,,
2014-03-30 11:07,DGC 2220 2011,http://www.documentcloud.org/documents/1093089-dgc-2220-2011.html,,,
2014-03-30 11:08,DGC 601 2010,http://www.documentcloud.org/documents/1089565-dgc-601-2010.html,,,
2014-03-30 11:08,DGC 385 2010,http://www.documentcloud.org/documents/1089352-dgc-385-2010.html,Multicentro Ruta 8 -  Stibel Damián Carlos ,7648.0,Servicio de custodia
2014-03-30 11:09,DGC 369 2010,http://www.documentcloud.org/documents/1089337-dgc-369-2010.html,Sierras Cordobesas S.A.,492.0,"Pasajes aéreos, terrestres, tasas y otros"
2014-03-30 11:09,DGC 1059 2011,http://www.documentcloud.org/documents/1091893-dgc-1059-2011.html,Honorable Senado de la Nación,47760.0,Canje de pasajes
2014-03-30 11:10,DGC 2133 2011,http://www.documentcloud.org/documents/1092999-dgc-2133-2011.html,,,
2014-03-30 11:10,DGC 469 2012,http://www.documentcloud.org/documents/954828-dgc-469-2012.html,,,
2014-03-30 11:11,DGC 1866 2012,http://www.documentcloud.org/documents/957358-dgc-1866-2012.html,Honorable Senado de la Nación,7403.6,Viáticos y gastos
2014-03-30 11:11,DGC 1175 2011,http://www.documentcloud.org/documents/1092011-dgc-1175-2011.html,,,
2014-03-30 11:11,DGC 977 2011,http://www.documentcloud.org/documents/1091811-dgc-977-2011.html,Expreso Alberino S.A,11830.0,"Pasajes aéreos, terrestres, tasas y otros"
2014-03-30 11:11,DGC 2482 2011,http://www.documentcloud.org/documents/1093353-dgc-2482-2011.html,Melero Mario Daniel,6921.0,Viáticos para agentes
2014-03-30 11:12,DGC 2132 2011,http://www.documentcloud.org/documents/1092998-dgc-2132-2011.html,Honorable Senado de la Nación,5536.8,Viáticos para agentes
2014-03-30 11:12,DGC 2001 2011,http://www.documentcloud.org/documents/1092851-dgc-2001-2011.html,Servicio de comedor - Honorable Senado de la Nación ,715.00,Gastos de protocolo y ceremonial
2014-03-30 11:13,DGC 2247 2012,http://www.documentcloud.org/documents/957933-dgc-2247-2012.html,,,
2014-03-30 11:13,DGC 1267 2010,http://www.documentcloud.org/documents/1090209-dgc-1267-2010.html,Servicio de comedor - Honorable Senado de la Nación ,13518.0,Gastos de protocolo y ceremonial
2014-03-30 11:14,DGC 2574 2011,http://www.documentcloud.org/documents/1093437-dgc-2574-2011.html,Honorable Senado de la Nación,26998.71,Caja chica
2014-03-30 11:14,DGC 1530 2011,http://www.documentcloud.org/documents/1092370-dgc-1530-2011.html,La Veloz del Norte S.A.,14332.0,"Pasajes aéreos, terrestres, tasas y otros"
2014-03-30 11:14,DGC 361 2010,http://www.documentcloud.org/documents/1089329-dgc-361-2010.html,Agua y saneamientos argentinos S.A.,24398.23,"Pago suministro agua, energía y/o gas"
2014-03-30 11:14,DGC 1184 2011,http://www.documentcloud.org/documents/1092020-dgc-1184-2011.html,Honorable Senado de la Nación,9904.6,Viáticos para agentes
2014-03-30 11:15,DGC 1119 2011,http://www.documentcloud.org/documents/1091955-dgc-1119-2011.html,Honorable Senado de la Nación,3961.84,Viáticos para agentes
2014-03-30 11:15,DGC 373 2012,http://www.documentcloud.org/documents/954603-dgc-373-2012.html,Honorable Senado de la Nación,27996.88,Caja chica
2014-03-30 11:16,DGC 549 2011,http://www.documentcloud.org/documents/1091382-dgc-549-2011.html,Imprenta del Congreso de la Nación,87.00,Servicios de impresión
2014-03-30 11:16,DGC 1965 2011,http://www.documentcloud.org/documents/1092813-dgc-1965-2011.html,Honorable Senado de la Nación,16340.96,Viáticos y gastos
2014-03-30 11:17,DGC 797 2011,http://www.documentcloud.org/documents/1091631-dgc-797-2011.html,,,
2014-03-30 11:17,DGC 1451 2012,http://www.documentcloud.org/documents/956740-dgc-1451-2012.html,,,
2014-03-30 11:17,DGC 187 2011,http://www.documentcloud.org/documents/1091019-dgc-187-2011.html,Transportes Automotores 20 de Junio S.A.,2130.0,"Pasajes aéreos, terrestres, tasas y otros"
2014-03-30 11:17,DGC 959 2011,http://www.documentcloud.org/documents/1091793-dgc-959-2011.html,Honorable Senado de la Nación,26569.56,Caja chica
2014-03-30 11:18,DGC 1258 2012,http://www.documentcloud.org/documents/956467-dgc-1258-2012.html,Honorable Senado de la Nación,2879.2,Viáticos y gastos
2014-03-30 11:19,DGC 415 2010,http://www.documentcloud.org/documents/1089380-dgc-415-2010.html,Honorable Senado de la Nación,7500.0,Gastos de protocolo y ceremonial
2014-03-30 11:20,DGC 1096 2012,http://www.documentcloud.org/documents/956239-dgc-1096-2012.html,Honorable Senado de la Nación,2879.2,Viáticos y gastos
2014-03-30 11:20,DGC 2090 2011,http://www.documentcloud.org/documents/1092956-dgc-2090-2011.html,Honorable Senado de la Nación,22655.18,Caja chica
2014-03-30 11:21,DGC 1467 2011,http://www.documentcloud.org/documents/1092307-dgc-1467-2011.html,Honorable Senado de la Nación,2768.4,Viáticos para agentes
2014-03-30 11:21,DGC 543 2010,http://www.documentcloud.org/documents/1089508-dgc-543-2010.html,Intercargo S.A.C.,3149.08,Servicio de transporte y/o traslado
2014-03-30 11:21,DGC 681 2011,http://www.documentcloud.org/documents/1091514-dgc-681-2011.html,CARRA S.A.,20377.0,Servicio de custodia
2014-03-30 11:22,DGC 1040 2012,http://www.documentcloud.org/documents/956144-dgc-1040-2012.html,Honorable Senado de la Nación,25669.94,Caja chica
2014-03-30 11:22,DGC 1272 2012,http://www.documentcloud.org/documents/956487-dgc-1272-2012.html,FORO INTERPARLAMENTARIO DE LAS AMÉRICAS,22055.0,Pago de facturas y/o cuotas
2014-03-30 11:23,DGC 614 2012,http://www.documentcloud.org/documents/955143-dgc-614-2012.html,Honorable Senado de la Nación,2879.2,Viáticos para agentes
2014-03-30 11:23,DGC 1555 2011,http://www.documentcloud.org/documents/1092395-dgc-1555-2011.html,Dirección General de Secretaría - Honorable Senado de la Nación,414.00,Gastos de protocolo y ceremonial
2014-03-30 11:24,DGC 151 2010,http://www.documentcloud.org/documents/1089119-dgc-151-2010.html,CATA Internacional - Cooperativa Andina de Transporte Automotor LTDA,19896.0,"Pasajes aéreos, terrestres, tasas y otros"
2014-03-30 11:24,DGC 1708 2010,http://www.documentcloud.org/documents/1090648-dgc-1708-2010.html,Agua y saneamientos argentinos S.A.,24306.47,"Pago suministro agua, energía y/o gas"
2014-03-30 11:24,DGC 884 2010,http://www.documentcloud.org/documents/1089845-dgc-884-2010.html,,,
2014-03-30 11:24,DGC 2189 2012,http://www.documentcloud.org/documents/957849-dgc-2189-2012.html,Gobierno de la Ciudad de Buenos Aires,6027.0,Impuestos
2014-03-30 11:25,DGC 2316 2011,http://www.documentcloud.org/documents/1093185-dgc-2316-2011.html,Aerolíneas Argentinas S.A.,39789.18,"Pasajes aéreos, terrestres, tasas y otros"
2014-03-30 11:26,DGC 1246 2011,http://www.documentcloud.org/documents/1092082-dgc-1246-2011.html,Honorable Senado de la Nación,2768.4,Viáticos para agentes
2014-03-30 11:26,DGC 2299 2011,http://www.documentcloud.org/documents/1093168-dgc-2299-2011.html,DAINIPPON ELECTRONIC S.A.,15260.0,Gastos de mantenimiento y/o reparación
2014-03-30 11:27,DGC 732 2011,http://www.documentcloud.org/documents/1091566-dgc-732-2011.html,Honorable Senado de la Nación,26747.52,Caja chica
2014-03-30 11:28,DGC 879 2012,http://www.documentcloud.org/documents/955858-dgc-879-2012.html,Honorable Senado de la Nación,13591.99,Gastos de protocolo y ceremonial
2014-03-30 11:28,DGC 1255 2010,http://www.documentcloud.org/documents/1090197-dgc-1255-2010.html,Honorable Senado de la Nación,531.27,Gastos de protocolo y ceremonial
2014-03-30 11:28,DGC 2261 2011,http://www.documentcloud.org/documents/1093130-dgc-2261-2011.html,CATA Internacional - Cooperativa Andina de Transporte Automotor LTDA,45080.0,"Pasajes aéreos, terrestres, tasas y otros"
2014-03-30 11:29,DGC 2145 2011,http://www.documentcloud.org/documents/1093012-dgc-2145-2011.html,Honorable Senado de la Nación,2768.4,Viáticos para agentes
2014-03-30 11:29,DGC 1153 2011,http://www.documentcloud.org/documents/1091989-dgc-1153-2011.html,,,
2014-03-30 11:29,DGC 2107 2011,http://www.documentcloud.org/documents/1092973-dgc-2107-2011.html,,,
2014-03-30 11:30,DGC 1140 2012,http://www.documentcloud.org/documents/956302-dgc-1140-2012.html,Honorable Senado de la Nación,2879.2,Viáticos para agentes
2014-03-30 11:31,DGC 1604 2011,http://www.documentcloud.org/documents/1092447-dgc-1604-2011.html,,,
2014-03-30 11:31,DGC 287 2012,http://www.documentcloud.org/documents/954463-dgc-287-2012.html,Honorable Senado de la Nación,5311.96,Otros N.E.P.
2014-03-30 11:32,DGC 536 2011,http://www.documentcloud.org/documents/1091369-dgc-536-2011.html,Autotransportes Andesmar S.A.,21357.8,"Pasajes aéreos, terrestres, tasas y otros"
2014-03-30 11:32,DGC 1377 2012,http://www.documentcloud.org/documents/956636-dgc-1377-2012.html,Honorable Senado de la Nación,3701.8,Viáticos para agentes
2014-03-30 11:33,DGC 1758 2010,http://www.documentcloud.org/documents/1090698-dgc-1758-2010.html,Honorable Senado de la Nación,0.0,Viáticos para agentes
2014-03-30 11:33,DGC 1918 2011,http://www.documentcloud.org/documents/1092764-dgc-1918-2011.html,,,
2014-03-30 11:33,DGC 509 2010,http://www.documentcloud.org/documents/1089474-dgc-509-2010.html,,,
2014-03-30 11:34,DGC 2204 2011,http://www.documentcloud.org/documents/1093073-dgc-2204-2011.html,Honorable Senado de la Nación,5536.8,Viáticos para agentes
2014-03-30 11:34,DGC 1167 2010,http://www.documentcloud.org/documents/1090108-dgc-1167-2010.html,Derudder Hnos. S.R.L.,12126.0,"Pasajes aéreos, terrestres, tasas y otros"
2014-03-30 11:34,DGC 1059 2010,http://www.documentcloud.org/documents/1090000-dgc-1059-2010.html,,,
2014-03-30 11:34,DGC 2039 2011,http://www.documentcloud.org/documents/1092888-dgc-2039-2011.html,Aerolíneas Argentinas S.A.,17825.11,"Pasajes aéreos, terrestres, tasas y otros"
2014-03-30 11:34,DGC 1020 2010,http://www.documentcloud.org/documents/1089961-dgc-1020-2010.html,Imprenta del Congreso de la Nación,403.00,Servicios de impresión
2014-03-30 11:35,DGC 383 2012,http://www.documentcloud.org/documents/954617-dgc-383-2012.html,,,
2014-03-30 11:36,DGC 428 2012,http://www.documentcloud.org/documents/954740-dgc-428-2012.html,Honorable Senado de la Nación,5758.4,Viáticos para agentes
2014-03-30 11:36,DGC 1463 2011,http://www.documentcloud.org/documents/1092303-dgc-1463-2011.html,,,
2014-03-30 11:37,DGC 863 2011,http://www.documentcloud.org/documents/1091697-dgc-863-2011.html,La Veloz del Norte S.A.,7763.0,"Pasajes aéreos, terrestres, tasas y otros"
2014-03-30 11:38,DGC 1014 2010,http://www.documentcloud.org/documents/1089955-dgc-1014-2010.html,LAN Argentina S.A.,37008.06,"Pasajes aéreos, terrestres, tasas y otros"
